Location,timestamp,Temperature,Temperature_IoTDeviceID,Humidity,Humidity_IoTDeviceID,InTemperature,InTemperature_IoTDeviceID,GrainTemperature1,GrainTemperature1_IoTDeviceID,GrainTemperature2,GrainTemperature2_IoTDeviceID,GrainTemperature3,GrainTemperature3_IoTDeviceID,
Silo8,2024-06-26 17:00:00,0.0,null,0.0,null,0.0,null,-29.5,GrainTemp22,-12.5,GrainTemp23,13.9,GrainTemp24,
Silo8,2024-06-27 08:00:00,9.0,Temp8,5.9,Humd8,11.1,InTemp8,2.3,GrainTemp22,-11.0,GrainTemp23,1.6,GrainTemp24,
Silo8,2024-06-27 09:00:00,0.0,null,0.0,null,0.0,null,-12.3,GrainTemp22,-13.9,GrainTemp23,-12.4,GrainTemp24,
Silo8,2024-06-27 10:00:00,0.0,null,0.0,null,0.0,null,5.0,GrainTemp22,7.0,GrainTemp23,-0.2,GrainTemp24,
Silo8,2024-06-27 11:00:00,0.0,null,0.0,null,0.0,null,-10.4,GrainTemp22,1.7,GrainTemp23,13.5,GrainTemp24,
Silo8,2024-06-27 12:00:00,0.0,null,0.0,null,0.0,null,-15.2,GrainTemp22,-13.6,GrainTemp23,-30.0,GrainTemp24,
Silo8,2024-06-27 13:00:00,0.0,null,0.0,null,0.0,null,-1.6,GrainTemp22,-13.0,GrainTemp23,11.0,GrainTemp24,
Silo8,2024-06-27 14:00:00,11.5,Temp8,25.2,Humd8,15.0,InTemp8,-6.3,GrainTemp22,-5.4,GrainTemp23,-47.1,GrainTemp24,
Silo8,2024-06-27 15:00:00,0.0,null,0.0,null,0.0,null,-14.7,GrainTemp22,2.3,GrainTemp23,2.3,GrainTemp24,
Silo8,2024-06-27 16:00:00,0.0,null,0.0,null,0.0,null,8.5,GrainTemp22,12.8,GrainTemp23,-17.2,GrainTemp24,
Silo8,2024-06-27 17:00:00,0.0,null,0.0,null,0.0,null,8.5,GrainTemp22,-11.6,GrainTemp23,-4.7,GrainTemp24,
Silo8,2024-06-28 08:00:00,19.2,Temp8,21.8,Humd8,17.4,InTemp8,-7.2,GrainTemp22,-19.9,GrainTemp23,7.0,GrainTemp24,
Silo8,2024-06-28 09:00:00,0.0,null,0.0,null,0.0,null,9.7,GrainTemp22,-20.4,GrainTemp23,-9.5,GrainTemp24,
Silo8,2024-06-28 10:00:00,0.0,null,0.0,null,0.0,null,-16.6,GrainTemp22,-20.4,GrainTemp23,-26.7,GrainTemp24,
Silo8,2024-06-28 11:00:00,0.0,null,0.0,null,0.0,null,0.2,GrainTemp22,13.3,GrainTemp23,-5.6,GrainTemp24,
Silo8,2024-06-28 12:00:00,0.0,null,0.0,null,0.0,null,-19.6,GrainTemp22,-4.9,GrainTemp23,-39.2,GrainTemp24,
Silo8,2024-06-28 13:00:00,0.0,null,0.0,null,0.0,null,-0.0,GrainTemp22,-8.4,GrainTemp23,8.6,GrainTemp24,
Silo8,2024-06-28 14:00:00,21.1,Temp8,24.5,Humd8,14.5,InTemp8,-9.2,GrainTemp22,12.2,GrainTemp23,-14.7,GrainTemp24,
Silo8,2024-06-28 15:00:00,0.0,null,0.0,null,0.0,null,-7.1,GrainTemp22,0.8,GrainTemp23,-57.4,GrainTemp24,
Silo8,2024-06-28 16:00:00,0.0,null,0.0,null,0.0,null,-5.3,GrainTemp22,6.6,GrainTemp23,4.1,GrainTemp24,
Silo8,2024-06-28 17:00:00,0.0,null,0.0,null,0.0,null,-0.7,GrainTemp22,-11.9,GrainTemp23,-13.4,GrainTemp24,
Silo8,2024-06-29 08:00:00,8.6,Temp8,23.4,Humd8,12.3,InTemp8,-4.5,GrainTemp22,-8.4,GrainTemp23,13.2,GrainTemp24,
Silo8,2024-06-29 09:00:00,0.0,null,0.0,null,0.0,null,14.9,GrainTemp22,-9.9,GrainTemp23,-14.2,GrainTemp24,
Silo8,2024-06-29 10:00:00,0.0,null,0.0,null,0.0,null,14.8,GrainTemp22,5.9,GrainTemp23,-14.3,GrainTemp24,
Silo8,2024-06-29 11:00:00,0.0,null,0.0,null,0.0,null,-2.0,GrainTemp22,11.3,GrainTemp23,-0.9,GrainTemp24,
Silo8,2024-06-29 12:00:00,0.0,null,0.0,null,0.0,null,-0.6,GrainTemp22,-4.8,GrainTemp23,-13.2,GrainTemp24,
Silo8,2024-06-29 13:00:00,0.0,null,0.0,null,0.0,null,7.3,GrainTemp22,-3.0,GrainTemp23,-1.2,GrainTemp24,
Silo8,2024-06-29 14:00:00,17.0,Temp8,34.7,Humd8,14.5,InTemp8,-14.2,GrainTemp22,-13.6,GrainTemp23,-9.4,GrainTemp24,
Silo8,2024-06-29 15:00:00,0.0,null,0.0,null,0.0,null,-2.6,GrainTemp22,-13.4,GrainTemp23,12.4,GrainTemp24,
Silo8,2024-06-29 16:00:00,0.0,null,0.0,null,0.0,null,-6.4,GrainTemp22,-16.2,GrainTemp23,10.6,GrainTemp24,
Silo8,2024-06-29 17:00:00,0.0,null,0.0,null,0.0,null,-9.0,GrainTemp22,-3.0,GrainTemp23,-11.3,GrainTemp24,
Silo8,2024-06-30 08:00:00,22.3,Temp8,13.6,Humd8,7.3,InTemp8,9.3,GrainTemp22,3.9,GrainTemp23,-9.9,GrainTemp24,
Silo8,2024-06-30 09:00:00,0.0,null,0.0,null,0.0,null,11.5,GrainTemp22,14.3,GrainTemp23,7.9,GrainTemp24,
Silo8,2024-06-30 10:00:00,0.0,null,0.0,null,0.0,null,-16.5,GrainTemp22,-0.7,GrainTemp23,-39.5,GrainTemp24,
Silo8,2024-06-30 11:00:00,0.0,null,0.0,null,0.0,null,-13.3,GrainTemp22,-4.1,GrainTemp23,-39.3,GrainTemp24,
Silo8,2024-06-30 12:00:00,0.0,null,0.0,null,0.0,null,-0.5,GrainTemp22,2.1,GrainTemp23,-8.0,GrainTemp24,
Silo8,2024-06-30 13:00:00,0.0,null,0.0,null,0.0,null,6.7,GrainTemp22,3.1,GrainTemp23,-15.4,GrainTemp24,
Silo8,2024-06-30 14:00:00,23.0,Temp8,30.4,Humd8,24.8,InTemp8,-8.9,GrainTemp22,-0.4,GrainTemp23,7.5,GrainTemp24,
Silo8,2024-06-30 15:00:00,0.0,null,0.0,null,0.0,null,-1.3,GrainTemp22,-8.8,GrainTemp23,5.1,GrainTemp24,
Silo8,2024-06-30 16:00:00,0.0,null,0.0,null,0.0,null,4.0,GrainTemp22,-17.5,GrainTemp23,1.5,GrainTemp24,
Silo8,2024-06-30 17:00:00,0.0,null,0.0,null,0.0,null,-4.7,GrainTemp22,12.2,GrainTemp23,-15.3,GrainTemp24,
Silo8,2024-07-01 08:00:00,23.1,Temp8,21.3,Humd8,20.8,InTemp8,-20.4,GrainTemp22,-16.9,GrainTemp23,-38.4,GrainTemp24,
Silo8,2024-07-01 09:00:00,0.0,null,0.0,null,0.0,null,-4.3,GrainTemp22,-6.3,GrainTemp23,-20.1,GrainTemp24,
Silo8,2024-07-01 10:00:00,0.0,null,0.0,null,0.0,null,-0.2,GrainTemp22,-23.8,GrainTemp23,-51.7,GrainTemp24,
Silo8,2024-07-01 11:00:00,0.0,null,0.0,null,0.0,null,4.5,GrainTemp22,2.5,GrainTemp23,5.0,GrainTemp24,
Silo8,2024-07-01 12:00:00,0.0,null,0.0,null,0.0,null,0.5,GrainTemp22,-10.1,GrainTemp23,5.2,GrainTemp24,
Silo8,2024-07-01 13:00:00,0.0,null,0.0,null,0.0,null,-7.8,GrainTemp22,-0.8,GrainTemp23,-13.9,GrainTemp24,
Silo8,2024-07-01 14:00:00,15.8,Temp8,16.4,Humd8,12.3,InTemp8,-21.2,GrainTemp22,-7.2,GrainTemp23,-47.3,GrainTemp24,
Silo8,2024-07-01 15:00:00,0.0,null,0.0,null,0.0,null,14.3,GrainTemp22,-0.5,GrainTemp23,3.8,GrainTemp24,
Silo8,2024-07-01 16:00:00,0.0,null,0.0,null,0.0,null,3.6,GrainTemp22,-4.1,GrainTemp23,0.4,GrainTemp24,
Silo8,2024-07-01 17:00:00,0.0,null,0.0,null,0.0,null,1.4,GrainTemp22,-10.5,GrainTemp23,-19.6,GrainTemp24,
Silo8,2024-07-02 08:00:00,17.5,Temp8,24.7,Humd8,20.9,InTemp8,5.3,GrainTemp22,-32.6,GrainTemp23,-19.9,GrainTemp24,
Silo8,2024-07-02 09:00:00,0.0,null,0.0,null,0.0,null,-32.2,GrainTemp22,-26.3,GrainTemp23,-20.0,GrainTemp24,
Silo8,2024-07-02 10:00:00,0.0,null,0.0,null,0.0,null,-18.2,GrainTemp22,-30.6,GrainTemp23,-33.0,GrainTemp24,
Silo8,2024-07-02 11:00:00,0.0,null,0.0,null,0.0,null,-2.0,GrainTemp22,3.3,GrainTemp23,3.2,GrainTemp24,
Silo8,2024-07-02 12:00:00,0.0,null,0.0,null,0.0,null,-23.8,GrainTemp22,2.4,GrainTemp23,6.3,GrainTemp24,
Silo8,2024-07-02 13:00:00,0.0,null,0.0,null,0.0,null,-4.8,GrainTemp22,-11.1,GrainTemp23,-88.8,GrainTemp24,
Silo8,2024-07-02 14:00:00,21.4,Temp8,7.3,Humd8,10.5,InTemp8,-5.9,GrainTemp22,8.9,GrainTemp23,-11.4,GrainTemp24,
Silo8,2024-07-02 15:00:00,0.0,null,0.0,null,0.0,null,-10.2,GrainTemp22,-6.5,GrainTemp23,-88.0,GrainTemp24,
Silo8,2024-07-02 16:00:00,0.0,null,0.0,null,0.0,null,-1.4,GrainTemp22,-26.7,GrainTemp23,4.3,GrainTemp24,
Silo8,2024-07-02 17:00:00,0.0,null,0.0,null,0.0,null,-25.7,GrainTemp22,-15.3,GrainTemp23,-31.0,GrainTemp24,
Silo8,2024-07-03 08:00:00,13.5,Temp8,13.3,Humd8,22.4,InTemp8,7.7,GrainTemp22,-2.5,GrainTemp23,-13.0,GrainTemp24,
Silo8,2024-07-03 09:00:00,0.0,null,0.0,null,0.0,null,-22.7,GrainTemp22,10.0,GrainTemp23,-11.2,GrainTemp24,
Silo8,2024-07-03 10:00:00,0.0,null,0.0,null,0.0,null,-11.2,GrainTemp22,-21.3,GrainTemp23,11.8,GrainTemp24,
Silo8,2024-07-03 11:00:00,0.0,null,0.0,null,0.0,null,-22.9,GrainTemp22,-23.7,GrainTemp23,-24.4,GrainTemp24,
Silo8,2024-07-03 12:00:00,0.0,null,0.0,null,0.0,null,-5.6,GrainTemp22,-17.5,GrainTemp23,-47.9,GrainTemp24,
Silo8,2024-07-03 13:00:00,0.0,null,0.0,null,0.0,null,-14.3,GrainTemp22,-9.2,GrainTemp23,-47.5,GrainTemp24,
Silo8,2024-07-03 14:00:00,15.0,Temp8,18.6,Humd8,10.5,InTemp8,-0.2,GrainTemp22,-6.7,GrainTemp23,-64.1,GrainTemp24,
Silo8,2024-07-03 15:00:00,0.0,null,0.0,null,0.0,null,3.9,GrainTemp22,-13.9,GrainTemp23,12.2,GrainTemp24,
Silo8,2024-07-03 16:00:00,0.0,null,0.0,null,0.0,null,14.2,GrainTemp22,10.2,GrainTemp23,10.8,GrainTemp24,
Silo8,2024-07-03 17:00:00,0.0,null,0.0,null,0.0,null,-6.7,GrainTemp22,14.6,GrainTemp23,-17.4,GrainTemp24,
Silo8,2024-07-04 08:00:00,15.5,Temp8,25.1,Humd8,20.2,InTemp8,-26.0,GrainTemp22,-23.9,GrainTemp23,-13.4,GrainTemp24,
Silo8,2024-07-04 09:00:00,0.0,null,0.0,null,0.0,null,5.8,GrainTemp22,-32.0,GrainTemp23,7.7,GrainTemp24,
Silo8,2024-07-04 10:00:00,0.0,null,0.0,null,0.0,null,-16.7,GrainTemp22,-27.3,GrainTemp23,12.8,GrainTemp24,
Silo8,2024-07-04 11:00:00,0.0,null,0.0,null,0.0,null,-26.7,GrainTemp22,-23.0,GrainTemp23,-9.7,GrainTemp24,
Silo8,2024-07-04 12:00:00,0.0,null,0.0,null,0.0,null,13.5,GrainTemp22,-26.3,GrainTemp23,-5.3,GrainTemp24,
Silo8,2024-07-04 13:00:00,0.0,null,0.0,null,0.0,null,-3.8,GrainTemp22,-25.8,GrainTemp23,8.9,GrainTemp24,
Silo8,2024-07-04 14:00:00,20.4,Temp8,6.0,Humd8,11.0,InTemp8,10.8,GrainTemp22,-12.9,GrainTemp23,-33.5,GrainTemp24,
Silo8,2024-07-04 15:00:00,0.0,null,0.0,null,0.0,null,-4.6,GrainTemp22,-26.1,GrainTemp23,-79.9,GrainTemp24,
Silo8,2024-07-04 16:00:00,0.0,null,0.0,null,0.0,null,-17.3,GrainTemp22,-35.2,GrainTemp23,-34.8,GrainTemp24,
Silo8,2024-07-04 17:00:00,0.0,null,0.0,null,0.0,null,-2.2,GrainTemp22,-35.4,GrainTemp23,-2.0,GrainTemp24,
Silo8,2024-07-05 08:00:00,14.2,Temp8,10.7,Humd8,19.6,InTemp8,-4.5,GrainTemp22,8.0,GrainTemp23,1.4,GrainTemp24,
Silo8,2024-07-05 09:00:00,0.0,null,0.0,null,0.0,null,-16.8,GrainTemp22,-26.8,GrainTemp23,-11.1,GrainTemp24,
Silo8,2024-07-05 10:00:00,0.0,null,0.0,null,0.0,null,-17.8,GrainTemp22,-9.6,GrainTemp23,-7.1,GrainTemp24,
Silo8,2024-07-05 11:00:00,0.0,null,0.0,null,0.0,null,0.0,GrainTemp22,-1.8,GrainTemp23,-7.0,GrainTemp24,
Silo8,2024-07-05 12:00:00,0.0,null,0.0,null,0.0,null,-1.7,GrainTemp22,-21.4,GrainTemp23,-6.1,GrainTemp24,
Silo8,2024-07-05 13:00:00,0.0,null,0.0,null,0.0,null,-22.6,GrainTemp22,-0.4,GrainTemp23,-67.6,GrainTemp24,
Silo8,2024-07-05 14:00:00,10.8,Temp8,10.0,Humd8,7.5,InTemp8,-20.5,GrainTemp22,14.6,GrainTemp23,-15.6,GrainTemp24,
Silo8,2024-07-05 15:00:00,0.0,null,0.0,null,0.0,null,13.2,GrainTemp22,1.7,GrainTemp23,-28.5,GrainTemp24,
Silo8,2024-07-05 16:00:00,0.0,null,0.0,null,0.0,null,-24.2,GrainTemp22,-3.9,GrainTemp23,-28.7,GrainTemp24,
Silo8,2024-07-05 17:00:00,0.0,null,0.0,null,0.0,null,-26.1,GrainTemp22,0.2,GrainTemp23,-18.0,GrainTemp24,
Silo8,2024-07-06 08:00:00,24.5,Temp8,7.7,Humd8,15.4,InTemp8,-11.7,GrainTemp22,4.3,GrainTemp23,-8.1,GrainTemp24,
Silo8,2024-07-06 09:00:00,0.0,null,0.0,null,0.0,null,-5.0,GrainTemp22,-5.7,GrainTemp23,4.8,GrainTemp24,
Silo8,2024-07-06 10:00:00,0.0,null,0.0,null,0.0,null,-5.0,GrainTemp22,-2.8,GrainTemp23,2.1,GrainTemp24,
Silo8,2024-07-06 11:00:00,0.0,null,0.0,null,0.0,null,14.8,GrainTemp22,-13.2,GrainTemp23,-13.6,GrainTemp24,
Silo8,2024-07-06 12:00:00,0.0,null,0.0,null,0.0,null,-6.6,GrainTemp22,-4.0,GrainTemp23,-43.1,GrainTemp24,
Silo8,2024-07-06 13:00:00,0.0,null,0.0,null,0.0,null,-16.0,GrainTemp22,7.9,GrainTemp23,8.6,GrainTemp24,
Silo8,2024-07-06 14:00:00,24.8,Temp8,33.6,Humd8,8.4,InTemp8,-16.5,GrainTemp22,6.0,GrainTemp23,-9.1,GrainTemp24,
Silo8,2024-07-06 15:00:00,0.0,null,0.0,null,0.0,null,-2.5,GrainTemp22,-11.7,GrainTemp23,-39.5,GrainTemp24,
Silo8,2024-07-06 16:00:00,0.0,null,0.0,null,0.0,null,-4.4,GrainTemp22,-5.9,GrainTemp23,-43.4,GrainTemp24,
Silo8,2024-07-06 17:00:00,0.0,null,0.0,null,0.0,null,-17.0,GrainTemp22,5.4,GrainTemp23,11.5,GrainTemp24,
Silo8,2024-07-07 08:00:00,23.9,Temp8,34.8,Humd8,19.2,InTemp8,-14.6,GrainTemp22,-9.5,GrainTemp23,-31.1,GrainTemp24,
Silo8,2024-07-07 09:00:00,0.0,null,0.0,null,0.0,null,-24.6,GrainTemp22,-18.5,GrainTemp23,-52.2,GrainTemp24,
Silo8,2024-07-07 10:00:00,0.0,null,0.0,null,0.0,null,-7.9,GrainTemp22,-29.9,GrainTemp23,4.5,GrainTemp24,
Silo8,2024-07-07 11:00:00,0.0,null,0.0,null,0.0,null,-19.2,GrainTemp22,-21.6,GrainTemp23,-8.3,GrainTemp24,
Silo8,2024-07-07 12:00:00,0.0,null,0.0,null,0.0,null,-4.9,GrainTemp22,-13.3,GrainTemp23,10.5,GrainTemp24,
Silo8,2024-07-07 13:00:00,0.0,null,0.0,null,0.0,null,-13.7,GrainTemp22,14.1,GrainTemp23,-29.6,GrainTemp24,
Silo8,2024-07-07 14:00:00,11.1,Temp8,8.7,Humd8,12.9,InTemp8,-3.4,GrainTemp22,-16.0,GrainTemp23,-75.9,GrainTemp24,
Silo8,2024-07-07 15:00:00,0.0,null,0.0,null,0.0,null,-21.9,GrainTemp22,-18.6,GrainTemp23,-54.8,GrainTemp24,
Silo8,2024-07-07 16:00:00,0.0,null,0.0,null,0.0,null,-17.8,GrainTemp22,-27.8,GrainTemp23,0.4,GrainTemp24,
Silo8,2024-07-07 17:00:00,0.0,null,0.0,null,0.0,null,-2.9,GrainTemp22,-24.4,GrainTemp23,-13.0,GrainTemp24,
Silo8,2024-07-08 08:00:00,20.4,Temp8,7.0,Humd8,21.3,InTemp8,-26.1,GrainTemp22,-4.3,GrainTemp23,8.5,GrainTemp24,
Silo8,2024-07-08 09:00:00,0.0,null,0.0,null,0.0,null,-8.4,GrainTemp22,-10.4,GrainTemp23,-11.1,GrainTemp24,
Silo8,2024-07-08 10:00:00,0.0,null,0.0,null,0.0,null,-1.5,GrainTemp22,-29.9,GrainTemp23,-20.5,GrainTemp24,
Silo8,2024-07-08 11:00:00,0.0,null,0.0,null,0.0,null,-6.8,GrainTemp22,-4.9,GrainTemp23,-27.9,GrainTemp24,
Silo8,2024-07-08 12:00:00,0.0,null,0.0,null,0.0,null,-1.5,GrainTemp22,-21.4,GrainTemp23,11.8,GrainTemp24,
Silo8,2024-07-08 13:00:00,0.0,null,0.0,null,0.0,null,-31.6,GrainTemp22,-30.8,GrainTemp23,-33.6,GrainTemp24,
Silo8,2024-07-08 14:00:00,11.0,Temp8,8.5,Humd8,11.5,InTemp8,-12.7,GrainTemp22,14.7,GrainTemp23,4.1,GrainTemp24,
Silo8,2024-07-08 15:00:00,0.0,null,0.0,null,0.0,null,9.7,GrainTemp22,-5.7,GrainTemp23,-31.0,GrainTemp24,
Silo8,2024-07-08 16:00:00,0.0,null,0.0,null,0.0,null,10.4,GrainTemp22,-22.1,GrainTemp23,11.5,GrainTemp24,
Silo8,2024-07-08 17:00:00,0.0,null,0.0,null,0.0,null,-1.1,GrainTemp22,1.7,GrainTemp23,-26.7,GrainTemp24,
Silo8,2024-07-09 08:00:00,18.5,Temp8,13.0,Humd8,6.6,InTemp8,6.6,GrainTemp22,-17.9,GrainTemp23,6.6,GrainTemp24,
Silo8,2024-07-09 09:00:00,0.0,null,0.0,null,0.0,null,14.8,GrainTemp22,11.2,GrainTemp23,-12.7,GrainTemp24,
Silo8,2024-07-09 10:00:00,0.0,null,0.0,null,0.0,null,-0.1,GrainTemp22,-10.5,GrainTemp23,-51.7,GrainTemp24,
Silo8,2024-07-09 11:00:00,0.0,null,0.0,null,0.0,null,-13.0,GrainTemp22,-8.4,GrainTemp23,-15.1,GrainTemp24,
Silo8,2024-07-09 12:00:00,0.0,null,0.0,null,0.0,null,0.4,GrainTemp22,8.7,GrainTemp23,4.8,GrainTemp24,
Silo8,2024-07-09 13:00:00,0.0,null,0.0,null,0.0,null,-2.6,GrainTemp22,9.4,GrainTemp23,-2.0,GrainTemp24,
Silo8,2024-07-09 14:00:00,24.7,Temp8,26.5,Humd8,19.4,InTemp8,-11.7,GrainTemp22,-3.5,GrainTemp23,-10.8,GrainTemp24,
Silo8,2024-07-09 15:00:00,0.0,null,0.0,null,0.0,null,-17.1,GrainTemp22,12.5,GrainTemp23,-10.2,GrainTemp24,
Silo8,2024-07-09 16:00:00,0.0,null,0.0,null,0.0,null,9.8,GrainTemp22,-9.6,GrainTemp23,-6.2,GrainTemp24,
Silo8,2024-07-09 17:00:00,0.0,null,0.0,null,0.0,null,-19.7,GrainTemp22,-16.9,GrainTemp23,-4.1,GrainTemp24,
Silo8,2024-07-10 08:00:00,9.8,Temp8,33.2,Humd8,10.0,InTemp8,5.5,GrainTemp22,-2.2,GrainTemp23,2.7,GrainTemp24,
Silo8,2024-07-10 09:00:00,0.0,null,0.0,null,0.0,null,-5.6,GrainTemp22,-14.6,GrainTemp23,12.7,GrainTemp24,
Silo8,2024-07-10 10:00:00,0.0,null,0.0,null,0.0,null,11.6,GrainTemp22,-10.6,GrainTemp23,10.8,GrainTemp24,
Silo8,2024-07-10 11:00:00,0.0,null,0.0,null,0.0,null,11.4,GrainTemp22,5.7,GrainTemp23,4.6,GrainTemp24,
Silo8,2024-07-10 12:00:00,0.0,null,0.0,null,0.0,null,-2.2,GrainTemp22,3.7,GrainTemp23,-0.9,GrainTemp24,
Silo8,2024-07-10 13:00:00,0.0,null,0.0,null,0.0,null,-9.4,GrainTemp22,-13.8,GrainTemp23,5.4,GrainTemp24,
Silo8,2024-07-10 14:00:00,14.6,Temp8,28.2,Humd8,18.9,InTemp8,-8.2,GrainTemp22,-8.4,GrainTemp23,14.4,GrainTemp24,
Silo8,2024-07-10 15:00:00,0.0,null,0.0,null,0.0,null,-10.9,GrainTemp22,-2.6,GrainTemp23,2.7,GrainTemp24,
Silo8,2024-07-10 16:00:00,0.0,null,0.0,null,0.0,null,-16.5,GrainTemp22,14.2,GrainTemp23,-13.8,GrainTemp24,
Silo8,2024-07-10 17:00:00,0.0,null,0.0,null,0.0,null,-1.3,GrainTemp22,-5.0,GrainTemp23,-49.7,GrainTemp24,
Silo8,2024-07-11 08:00:00,22.5,Temp8,31.5,Humd8,13.2,InTemp8,2.8,GrainTemp22,6.9,GrainTemp23,-17.2,GrainTemp24,
Silo8,2024-07-11 09:00:00,0.0,null,0.0,null,0.0,null,-2.8,GrainTemp22,-15.0,GrainTemp23,11.7,GrainTemp24,
Silo8,2024-07-11 10:00:00,0.0,null,0.0,null,0.0,null,-16.5,GrainTemp22,-4.2,GrainTemp23,0.5,GrainTemp24,
Silo8,2024-07-11 11:00:00,0.0,null,0.0,null,0.0,null,6.2,GrainTemp22,-11.8,GrainTemp23,9.1,GrainTemp24,
Silo8,2024-07-11 12:00:00,0.0,null,0.0,null,0.0,null,-6.7,GrainTemp22,12.6,GrainTemp23,11.8,GrainTemp24,
Silo8,2024-07-11 13:00:00,0.0,null,0.0,null,0.0,null,-18.9,GrainTemp22,-3.2,GrainTemp23,-36.2,GrainTemp24,
Silo8,2024-07-11 14:00:00,12.8,Temp8,25.9,Humd8,22.0,InTemp8,-4.5,GrainTemp22,12.7,GrainTemp23,-10.8,GrainTemp24,
Silo8,2024-07-11 15:00:00,0.0,null,0.0,null,0.0,null,-13.3,GrainTemp22,-17.2,GrainTemp23,-27.8,GrainTemp24,
Silo8,2024-07-11 16:00:00,0.0,null,0.0,null,0.0,null,-0.4,GrainTemp22,-7.1,GrainTemp23,-15.9,GrainTemp24,
Silo8,2024-07-11 17:00:00,0.0,null,0.0,null,0.0,null,-14.2,GrainTemp22,10.9,GrainTemp23,-18.2,GrainTemp24,
Silo8,2024-07-12 08:00:00,20.2,Temp8,20.1,Humd8,6.1,InTemp8,-16.7,GrainTemp22,-5.4,GrainTemp23,9.8,GrainTemp24,
Silo8,2024-07-12 09:00:00,0.0,null,0.0,null,0.0,null,4.1,GrainTemp22,-8.3,GrainTemp23,-18.9,GrainTemp24,
Silo8,2024-07-12 10:00:00,0.0,null,0.0,null,0.0,null,-17.0,GrainTemp22,5.4,GrainTemp23,-5.2,GrainTemp24,
Silo8,2024-07-12 11:00:00,0.0,null,0.0,null,0.0,null,9.8,GrainTemp22,11.1,GrainTemp23,-16.5,GrainTemp24,
Silo8,2024-07-12 12:00:00,0.0,null,0.0,null,0.0,null,-18.4,GrainTemp22,-0.9,GrainTemp23,-18.1,GrainTemp24,
Silo8,2024-07-12 13:00:00,0.0,null,0.0,null,0.0,null,-7.4,GrainTemp22,3.4,GrainTemp23,-3.9,GrainTemp24,
Silo8,2024-07-12 14:00:00,19.8,Temp8,28.5,Humd8,22.2,InTemp8,-1.0,GrainTemp22,-16.7,GrainTemp23,-17.6,GrainTemp24,
Silo8,2024-07-12 15:00:00,0.0,null,0.0,null,0.0,null,-5.2,GrainTemp22,6.6,GrainTemp23,-4.3,GrainTemp24,
Silo8,2024-07-12 16:00:00,0.0,null,0.0,null,0.0,null,-10.7,GrainTemp22,2.3,GrainTemp23,-8.1,GrainTemp24,
Silo8,2024-07-12 17:00:00,0.0,null,0.0,null,0.0,null,-9.7,GrainTemp22,-2.6,GrainTemp23,-12.8,GrainTemp24,
Silo8,2024-07-13 08:00:00,24.5,Temp8,16.4,Humd8,8.8,InTemp8,-14.1,GrainTemp22,-11.1,GrainTemp23,-20.4,GrainTemp24,
Silo8,2024-07-13 09:00:00,0.0,null,0.0,null,0.0,null,3.7,GrainTemp22,-23.0,GrainTemp23,-22.3,GrainTemp24,
Silo8,2024-07-13 10:00:00,0.0,null,0.0,null,0.0,null,-23.2,GrainTemp22,11.0,GrainTemp23,9.5,GrainTemp24,
Silo8,2024-07-13 11:00:00,0.0,null,0.0,null,0.0,null,14.2,GrainTemp22,3.8,GrainTemp23,-11.5,GrainTemp24,
Silo8,2024-07-13 12:00:00,0.0,null,0.0,null,0.0,null,-10.4,GrainTemp22,-8.1,GrainTemp23,-63.0,GrainTemp24,
Silo8,2024-07-13 13:00:00,0.0,null,0.0,null,0.0,null,-10.2,GrainTemp22,-19.9,GrainTemp23,-7.8,GrainTemp24,
Silo8,2024-07-13 14:00:00,9.5,Temp8,12.9,Humd8,7.1,InTemp8,12.6,GrainTemp22,5.5,GrainTemp23,4.8,GrainTemp24,
Silo8,2024-07-13 15:00:00,0.0,null,0.0,null,0.0,null,-1.2,GrainTemp22,-2.5,GrainTemp23,8.5,GrainTemp24,
Silo8,2024-07-13 16:00:00,0.0,null,0.0,null,0.0,null,6.5,GrainTemp22,-26.4,GrainTemp23,-26.3,GrainTemp24,
Silo8,2024-07-13 17:00:00,0.0,null,0.0,null,0.0,null,-16.9,GrainTemp22,-7.0,GrainTemp23,-9.1,GrainTemp24,
Silo8,2024-07-14 08:00:00,18.9,Temp8,10.7,Humd8,17.6,InTemp8,10.6,GrainTemp22,-11.9,GrainTemp23,2.8,GrainTemp24,
Silo8,2024-07-14 09:00:00,0.0,null,0.0,null,0.0,null,-17.2,GrainTemp22,-11.0,GrainTemp23,-28.0,GrainTemp24,
Silo8,2024-07-14 10:00:00,0.0,null,0.0,null,0.0,null,7.9,GrainTemp22,-0.1,GrainTemp23,-4.6,GrainTemp24,
Silo8,2024-07-14 11:00:00,0.0,null,0.0,null,0.0,null,-11.2,GrainTemp22,-15.7,GrainTemp23,-29.3,GrainTemp24,
Silo8,2024-07-14 12:00:00,0.0,null,0.0,null,0.0,null,-9.5,GrainTemp22,-4.0,GrainTemp23,-42.7,GrainTemp24,
Silo8,2024-07-14 13:00:00,0.0,null,0.0,null,0.0,null,8.5,GrainTemp22,8.9,GrainTemp23,-4.6,GrainTemp24,
Silo8,2024-07-14 14:00:00,19.1,Temp8,29.5,Humd8,18.0,InTemp8,-13.8,GrainTemp22,-7.6,GrainTemp23,-34.8,GrainTemp24,
Silo8,2024-07-14 15:00:00,0.0,null,0.0,null,0.0,null,14.9,GrainTemp22,10.2,GrainTemp23,1.6,GrainTemp24,
